Edge,Label
"(3799, 3952)",0
"(3638, 3716)",0
"(3638, 3918)",0
"(3638, 3844)",0
"(3638, 3616)",0
"(3638, 3647)",0
"(3638, 3439)",0
"(3638, 3932)",0
"(3638, 3848)",0
"(3638, 3952)",0
"(3562, 3479)",0
"(3562, 3695)",0
"(3562, 3883)",0
"(3562, 3613)",0
"(3562, 3523)",0
"(3562, 3581)",0
"(3562, 3649)",0
"(3562, 3919)",0
"(3562, 3898)",0
"(3562, 3639)",0
"(3562, 3516)",0
"(3562, 3594)",0
"(3562, 3481)",0
"(3562, 3830)",0
"(3479, 3830)",0
"(3479, 3516)",0
"(3479, 3695)",0
"(3479, 3594)",0
"(3479, 3919)",0
"(3479, 3523)",0
"(3479, 3883)",0
"(3479, 3581)",0
"(3479, 3898)",0
"(3479, 3639)",0
"(3479, 3649)",0
"(3479, 3481)",0
"(3479, 3613)",0
"(3926, 3930)",0
"(3926, 3804)",0
"(3926, 3938)",0
"(3926, 3971)",0
"(3926, 3462)",0
"(3926, 3966)",0
"(3926, 3687)",0
"(3926, 3731)",0
"(3926, 3902)",0
"(3926, 3497)",0
"(3926, 3934)",0
"(3926, 3528)",0
"(3926, 3488)",0
"(3926, 3755)",0
"(3926, 3730)",0
"(3926, 3475)",0
"(3926, 3790)",0
"(3926, 3605)",0
"(3926, 3824)",0
"(3926, 3884)",0
"(3926, 3838)",0
"(3926, 3545)",0
"(3926, 3943)",0
"(3926, 3830)",0
"(3926, 3514)",0
"(3926, 3635)",0
"(3926, 3852)",0
"(3926, 3891)",0
"(3926, 3604)",0
"(3926, 3858)",0
"(3926, 3672)",0
"(3926, 3684)",0
"(3926, 3703)",0
"(3926, 3527)",0
"(3930, 3573)",0
"(3930, 3522)",0
"(3930, 3830)",0
"(3930, 3877)",0
"(3930, 3475)",0
"(3930, 3528)",0
"(3930, 3659)",0
"(3930, 3485)",0
"(3930, 3545)",0
"(3930, 3488)",0
"(3930, 3462)",0
"(3930, 3450)",0
"(3930, 3934)",0
"(3930, 3891)",0
"(3930, 3503)",0
"(3930, 3677)",0
"(3930, 3765)",0
"(3930, 3654)",0
"(3930, 3884)",0
"(3930, 3672)",0
"(3930, 3902)",0
"(3930, 3838)",0
"(3930, 3461)",0
"(3930, 3527)",0
"(3930, 3938)",0
"(3930, 3635)",0
"(3930, 3779)",0
"(3930, 3941)",0
"(3930, 3804)",0
"(3930, 3492)",0
"(3930, 3586)",0
"(3930, 3860)",0
"(3930, 3642)",0
"(3930, 3858)",0
"(3930, 3737)",0
"(3826, 3869)",0
"(3826, 3558)",0
"(3826, 3896)",0
"(3826, 3890)",0
"(3826, 3584)",0
"(3826, 3718)",0
"(3826, 3509)",0
"(3826, 3506)",0
"(3826, 3909)",0
"(3826, 3976)",0
"(3826, 3906)",0
"(3826, 3591)",0
"(3826, 3711)",0
"(3826, 3463)",0
"(3826, 3833)",0
"(3826, 3947)",0
"(3826, 3569)",0
"(3826, 3924)",0
"(3826, 3705)",0
"(3826, 3958)",0
"(3826, 3969)",0
"(3826, 3822)",0
"(3826, 3680)",0
"(3826, 3468)",0
"(3826, 3643)",0
"(3826, 3486)",0
"(3826, 3870)",0
"(3826, 3794)",0
"(3826, 3900)",0
"(3869, 3602)",0
"(3869, 3931)",0
"(3869, 3794)",0
"(3869, 3706)",0
"(3869, 3604)",0
"(3869, 3822)",0
"(3869, 3583)",0
"(3869, 3870)",0
"(3869, 3593)",0
"(3869, 3612)",0
"(3869, 3569)",0
"(3869, 3690)",0
"(3869, 3572)",0
"(3869, 3486)",0
"(3869, 3558)",0
"(3869, 3833)",0
"(3869, 3680)",0
"(3869, 3924)",0
"(3869, 3714)",0
"(3869, 3617)",0
"(3869, 3906)",0
"(3869, 3529)",0
"(3869, 3463)",0
"(3869, 3803)",0
"(3869, 3506)",0
"(3869, 3510)",0
"(3869, 3947)",0
"(3869, 3705)",0
"(3869, 3509)",0
"(3869, 3900)",0
"(3782, 3558)",1
"(3782, 3786)",1
"(3782, 3947)",1
"(3782, 3810)",1
"(3782, 3460)",0
"(3782, 3767)",0
"(3782, 3690)",1
"(3782, 3945)",1
"(3782, 3459)",0
"(3782, 3593)",1
"(3782, 3881)",0
"(3782, 3483)",0
"(3782, 3836)",1
"(3782, 3738)",0
"(3782, 3818)",0
"(3782, 3468)",0
"(3782, 3763)",1
"(3782, 3906)",0
"(3782, 3768)",0
"(3782, 3927)",0
"(3782, 3931)",0
"(3782, 3758)",1
"(3782, 3584)",0
"(3782, 3524)",0
"(3782, 3645)",1
"(3782, 3535)",0
"(3782, 3601)",0
"(3558, 3810)",1
"(3558, 3794)",0
"(3558, 3506)",1
"(3558, 3584)",0
"(3558, 3738)",0
"(3558, 3719)",1
"(3558, 3881)",0
"(3558, 3768)",0
"(3558, 3924)",0
"(3558, 3643)",0
"(3558, 3593)",1
"(3558, 3958)",0
"(3558, 3493)",0
"(3558, 3903)",0
"(3558, 3646)",0
"(3558, 3906)",0
"(3558, 3648)",0
"(3558, 3945)",1
"(3558, 3758)",1
"(3558, 3786)",1
"(3558, 3620)",0
"(3558, 3463)",0
"(3558, 3855)",0
"(3558, 3909)",0
"(3558, 3829)",0
"(3558, 3792)",0
"(3558, 3969)",0
"(3558, 3870)",0
"(3558, 3711)",0
"(3558, 3947)",1
"(3838, 3804)",0
"(3838, 3902)",0
"(3838, 3790)",0
"(3838, 3603)",0
"(3838, 3518)",0
"(3838, 3852)",0
"(3838, 3514)",0
"(3838, 3475)",0
"(3838, 3557)",0
"(3838, 3578)",0
"(3838, 3497)",0
"(3838, 3452)",0
"(3838, 3672)",0
"(3838, 3824)",0
"(3838, 3605)",0
"(3838, 3528)",0
"(3838, 3934)",0
"(3838, 3527)",0
"(3838, 3877)",0
"(3838, 3488)",0
"(3838, 3687)",0
"(3838, 3449)",0
"(3838, 3966)",0
"(3838, 3635)",0
"(3838, 3943)",0
"(3838, 3938)",0
"(3838, 3860)",0
"(3838, 3971)",0
"(3838, 3940)",0
"(3838, 3884)",0
"(3838, 3642)",0
"(3838, 3503)",0
"(3838, 3891)",0
"(3838, 3828)",0
"(3838, 3693)",0
"(3838, 3712)",0
"(3838, 3545)",0
"(3838, 3491)",0
"(3838, 3604)",0
"(3838, 3737)",0
"(3838, 3485)",0
"(3838, 3462)",0
"(3838, 3702)",0
"(3838, 3450)",0
"(3838, 3573)",0
"(3804, 3635)",0
"(3804, 3557)",0
"(3804, 3884)",0
"(3804, 3578)",0
"(3804, 3731)",0
"(3804, 3514)",0
"(3804, 3670)",0
"(3804, 3604)",0
"(3804, 3654)",0
"(3804, 3485)",0
"(3804, 3938)",0
"(3804, 3687)",0
"(3804, 3902)",0
"(3804, 3702)",0
"(3804, 3605)",0
"(3804, 3545)",0
"(3804, 3450)",0
"(3804, 3672)",0
"(3804, 3737)",0
"(3804, 3528)",0
"(3804, 3503)",0
"(3804, 3527)",0
"(3804, 3913)",0
"(3804, 3790)",0
"(3804, 3830)",0
"(3804, 3456)",0
"(3804, 3497)",0
"(3804, 3681)",0
"(3804, 3860)",0
"(3804, 3730)",0
"(3804, 3858)",0
"(3804, 3518)",0
"(3804, 3627)",0
"(3804, 3824)",0
"(3804, 3488)",0
"(3517, 3577)",0
"(3517, 3948)",0
"(3517, 3438)",0
"(3517, 862)",0
"(3517, 3586)",0
"(3517, 3501)",0
"(3517, 3877)",0
"(3517, 3830)",0
"(3517, 3756)",0
"(3517, 3512)",0
"(3517, 3677)",0
"(3517, 3449)",0
"(3517, 3760)",0
"(3517, 3533)",0
"(3577, 3677)",0
"(3577, 3684)",0
"(3577, 3938)",0
"(3577, 3525)",0
"(3577, 3842)",0
"(3577, 3501)",0
"(3577, 3512)",0
"(3577, 3943)",0
"(3577, 3456)",0
"(3577, 3948)",0
"(3577, 3830)",0
"(3577, 3625)",0
"(3577, 862)",0
"(3577, 3642)",0
"(3577, 3545)",0
"(3577, 3962)",0
"(3577, 3756)",0
"(3577, 3889)",0
"(3577, 3604)",0
"(3577, 3586)",0
"(3577, 3651)",0
"(3577, 3449)",0
"(3577, 3618)",0
"(3577, 3693)",0
"(3577, 3841)",0
"(3577, 3797)",0
"(3577, 3656)",0
"(3577, 3886)",0
"(3577, 3692)",0
"(3577, 3929)",0
"(3577, 3674)",0
"(3577, 3741)",0
"(3577, 3734)",0
"(3577, 3828)",0
"(3577, 3877)",0
"(3620, 3792)",0
"(3620, 3810)",0
"(3620, 3714)",0
"(3620, 3906)",0
"(3620, 3969)",0
"(3620, 3584)",0
"(3620, 3711)",0
"(3620, 3718)",0
"(3620, 3764)",0
"(3620, 3506)",0
"(3620, 3870)",0
"(3620, 3648)",0
"(3620, 3646)",0
"(3620, 3900)",0
"(3792, 3493)",0
"(3792, 3458)",0
"(3792, 3882)",0
"(3792, 3711)",0
"(3792, 3648)",0
"(3792, 3631)",0
"(3792, 3584)",0
"(3792, 3718)",0
"(3792, 3822)",0
"(3792, 3924)",0
"(3792, 3969)",0
"(3860, 3528)",0
"(3860, 3966)",0
"(3860, 3902)",0
"(3860, 3858)",0
"(3860, 3830)",1
"(3860, 3450)",0
"(3860, 3828)",0
"(3860, 3884)",0
"(3860, 3824)",0
"(3860, 3514)",0
"(3860, 3737)",0
"(3860, 3545)",0
"(3860, 3785)",0
"(3860, 3578)",0
"(3860, 3557)",0
"(3860, 3731)",0
"(3860, 3913)",0
"(3860, 3518)",1
"(3860, 3604)",1
"(3860, 3790)",0
"(3860, 3642)",0
"(3860, 3605)",1
"(3860, 3488)",1
"(3860, 3687)",0
"(3860, 3938)",1
"(3528, 3450)",0
"(3528, 3858)",0
"(3528, 3730)",0
"(3528, 3497)",0
"(3528, 3938)",0
"(3528, 3527)",0
"(3528, 3824)",0
"(3528, 3514)",0
"(3528, 3737)",0
"(3528, 3545)",0
"(3528, 3604)",0
"(3528, 3702)",0
"(3528, 3627)",0
"(3528, 3488)",0
"(3528, 3687)",0
"(3528, 3681)",0
"(3528, 3518)",0
"(3528, 3790)",0
"(3528, 3557)",0
"(3528, 3832)",0
"(3528, 3605)",0
"(3528, 3485)",0
"(3924, 3969)",0
"(3924, 3947)",0
"(3924, 3646)",0
"(3924, 3711)",0
"(3924, 3976)",0
"(3924, 3569)",0
"(3924, 3680)",0
"(3924, 3718)",0
"(3924, 3906)",0
"(3924, 3719)",0
"(3924, 3870)",0
"(3924, 3903)",0
"(3924, 3705)",0
"(3924, 3643)",0
"(3924, 3833)",0
"(3924, 3509)",0
"(3924, 3714)",0
"(3924, 3593)",0
"(3924, 3648)",0
"(3924, 3486)",0
"(3924, 3463)",0
"(3924, 3493)",0
"(3924, 3896)",0
"(3924, 3909)",0
"(3924, 3706)",0
"(3924, 3591)",0
"(3924, 3822)",0
"(3924, 3900)",0
"(3924, 3763)",0
"(3924, 3506)",0
"(3924, 3758)",0
"(3924, 3584)",0
"(3924, 3794)",0
"(3924, 3810)",0
"(3969, 3458)",0
"(3969, 3896)",0
"(3969, 3906)",0
"(3969, 3794)",0
"(3969, 3833)",0
"(3969, 3569)",0
"(3969, 3903)",0
"(3969, 3711)",0
"(3969, 3646)",0
"(3969, 3493)",0
"(3969, 3680)",0
"(3969, 3506)",0
"(3969, 3758)",0
"(3969, 3718)",0
"(3969, 3900)",0
"(3969, 3822)",0
"(3969, 3486)",0
"(3969, 3584)",0
"(3697, 3830)",0
"(3697, 3440)",0
"(3697, 3586)",0
"(3697, 3545)",0
"(3697, 3756)",0
"(3697, 3831)",0
"(3697, 3456)",0
"(3697, 3492)",0
"(3697, 3824)",0
"(3697, 3654)",0
"(3697, 3842)",0
"(3697, 3797)",0
"(3697, 3684)",0
"(3697, 3971)",0
"(3697, 3884)",0
"(3697, 3677)",0
"(3697, 3938)",0
"(3697, 3858)",0
"(3830, 3813)",0
"(3830, 3695)",0
"(3830, 3457)",0
"(3830, 3831)",0
"(3830, 3858)",0
"(3830, 3656)",1
"(3830, 3651)",1
"(3830, 3605)",1
"(3830, 3971)",0
"(3830, 3948)",1
"(3830, 3832)",1
"(3830, 3702)",0
"(3830, 3512)",0
"(3830, 3545)",0
"(3830, 3563)",0
"(3830, 3639)",0
"(3830, 3700)",0
"(3830, 3613)",0
"(3830, 3741)",0
"(3830, 3594)",0
"(3830, 3790)",0
"(3830, 3533)",0
"(3830, 3501)",0
"(3830, 3502)",0
"(3830, 3480)",0
"(3830, 3670)",0
"(3830, 3913)",0
"(3830, 3736)",0
"(3830, 3578)",0
"(3830, 3842)",0
"(3830, 3864)",0
"(3830, 3880)",1
"(3830, 3756)",0
"(3830, 3481)",0
"(3830, 3744)",0
"(3830, 3691)",0
"(3830, 3919)",0
"(3830, 3966)",0
"(3830, 3574)",1
"(3830, 3683)",0
"(3830, 3488)",1
"(3830, 3717)",0
"(3830, 3586)",1
"(3830, 3669)",0
"(3830, 3795)",0
"(3830, 3898)",0
"(3830, 3970)",0
"(3830, 3625)",0
"(3830, 3649)",0
"(3830, 3692)",0
"(3830, 3654)",0
"(3830, 3841)",0
"(3830, 3552)",0
"(3830, 3962)",1
"(3830, 3765)",0
"(3830, 3883)",0
"(3830, 3674)",1
"(3830, 3560)",0
"(3830, 3467)",0
"(3830, 3449)",0
"(3830, 3516)",0
"(3830, 3635)",0
"(3830, 3604)",1
"(3830, 3797)",0
"(3830, 3734)",0
"(3830, 3617)",0
"(3830, 3957)",0
"(3830, 3943)",0
"(3830, 3902)",0
"(3830, 3514)",0
"(3830, 3684)",0
"(3830, 3456)",1
"(3830, 3824)",0
"(3830, 3523)",0
"(3830, 3518)",1
"(3830, 3918)",0
"(3830, 3911)",0
"(3830, 3760)",0
"(3830, 3540)",0
"(3830, 3687)",0
"(3830, 3680)",0
"(3830, 3886)",0
"(3830, 3755)",0
"(3830, 3703)",0
"(3702, 3627)",0
"(3702, 3824)",0
"(3702, 3902)",0
"(3702, 3737)",0
"(3702, 3877)",0
"(3702, 3966)",0
"(3702, 3731)",0
"(3702, 3938)",0
"(3702, 3557)",0
"(3702, 3891)",0
"(3702, 3670)",0
"(3702, 3684)",0
"(3702, 3518)",0
"(3702, 3475)",0
"(3702, 3545)",0
"(3702, 3672)",0
"(3702, 3488)",0
"(3702, 3687)",0
"(3702, 3527)",0
"(3702, 3832)",0
"(3702, 3635)",0
"(3702, 3573)",0
"(3702, 3790)",0
"(3702, 3605)",0
"(3702, 3948)",0
"(3627, 3824)",0
"(3627, 3545)",0
"(3627, 3514)",0
"(3627, 3557)",0
"(3627, 3681)",0
"(3627, 3485)",0
"(3627, 3604)",0
"(3627, 3635)",0
"(3627, 3730)",0
"(3627, 3488)",0
"(3627, 3790)",0
"(3493, 3711)",0
"(3493, 3486)",0
"(3493, 3903)",0
"(3493, 3584)",0
"(3493, 3458)",0
"(3493, 3648)",0
"(3493, 3900)",0
"(3493, 3646)",0
"(3493, 3506)",0
"(3493, 3593)",0
"(3493, 3680)",0
"(3493, 3719)",0
"(3493, 3810)",0
"(3527, 3488)",0
"(3527, 3902)",0
"(3527, 3604)",0
"(3527, 3938)",0
"(3527, 3557)",0
"(3527, 3497)",0
"(3527, 3966)",0
"(3527, 3545)",0
"(3527, 3672)",0
"(3527, 3785)",0
"(3612, 3937)",0
"(3612, 3758)",1
"(3612, 3561)",0
"(3612, 3534)",1
"(3612, 3941)",0
"(3612, 3810)",1
"(3612, 3837)",1
"(3612, 3464)",0
"(3612, 3836)",1
"(3612, 3673)",0
"(3612, 3759)",1
"(3612, 3764)",0
"(3612, 3895)",1
"(3612, 3600)",0
"(3612, 3945)",1
"(3612, 3893)",1
"(3937, 3758)",0
"(3937, 3945)",0
"(3937, 3460)",0
"(3937, 3634)",0
"(3937, 3466)",0
"(3937, 3534)",0
"(3937, 3443)",0
"(3937, 3752)",0
"(3937, 3738)",0
"(3937, 3483)",0
"(3937, 3529)",0
"(3937, 3906)",0
"(3674, 3544)",1
"(3674, 3948)",1
"(3674, 3756)",0
"(3674, 3456)",1
"(3674, 3692)",0
"(3674, 3841)",0
"(3674, 3604)",1
"(3674, 3514)",0
"(3674, 3586)",1
"(3674, 3962)",1
"(3674, 3533)",0
"(3674, 3480)",0
"(3674, 3625)",0
"(3674, 3449)",0
"(3674, 3760)",0
"(3674, 3734)",0
"(3674, 3651)",1
"(3674, 3888)",0
"(3674, 3847)",0
"(3674, 3545)",0
"(3674, 3525)",0
"(3674, 3501)",0
"(3674, 3886)",0
"(3674, 3788)",0
"(3674, 3610)",0
"(3674, 3693)",0
"(3674, 3540)",0
"(3674, 3979)",1
"(3674, 3938)",1
"(3674, 3677)",1
"(3463, 3909)",0
"(3463, 3931)",0
"(3463, 3486)",0
"(3463, 3706)",0
"(3463, 3947)",0
"(3463, 3680)",0
"(3463, 3794)",0
"(3463, 3569)",0
"(3463, 3714)",0
"(3463, 3861)",0
"(3463, 3822)",0
"(3463, 3506)",0
"(3463, 3593)",0
"(3463, 3705)",0
"(3463, 3555)",0
"(3463, 3591)",0
"(3463, 3906)",0
"(3909, 3509)",0
"(3909, 3443)",0
"(3909, 3643)",0
"(3909, 3529)",0
"(3909, 3976)",0
"(3909, 3794)",0
"(3909, 3511)",0
"(3909, 3680)",0
"(3909, 3833)",0
"(3909, 3931)",0
"(3909, 3569)",0
"(3909, 3945)",0
"(3909, 3822)",0
"(3909, 3900)",0
"(3909, 3906)",0
"(3909, 3486)",0
"(3813, 3502)",0
"(3813, 3669)",0
"(3813, 3911)",0
"(3813, 3864)",0
"(3813, 3700)",0
"(3510, 3915)",0
"(3510, 3529)",0
"(3510, 3630)",0
"(3510, 3554)",0
"(3510, 3821)",0
"(3510, 3931)",0
"(3510, 3738)",0
"(3510, 3668)",0
"(3510, 3761)",0
"(3510, 3829)",0
"(3510, 3881)",0
"(3510, 3464)",0
"(3510, 3466)",0
"(3510, 3752)",0
"(3510, 3945)",0
"(3510, 3602)",0
"(3510, 3634)",0
"(3510, 3469)",0
"(3915, 3443)",0
"(3915, 3466)",0
"(3915, 3554)",0
"(3915, 3829)",0
"(3915, 3914)",0
"(3915, 3956)",0
"(3915, 3464)",0
"(3915, 3738)",0
"(3915, 3604)",0
"(3915, 3761)",0
"(3915, 3945)",0
"(3915, 3529)",0
"(3915, 3469)",0
"(3915, 3634)",0
"(3915, 3764)",0
"(3915, 3460)",0
"(3915, 3474)",0
"(3915, 3752)",0
"(3677, 3438)",0
"(3677, 3592)",1
"(3677, 3540)",0
"(3677, 3841)",0
"(3677, 3693)",0
"(3677, 3586)",1
"(3677, 3625)",0
"(3677, 862)",0
"(3677, 3547)",0
"(3677, 3684)",0
"(3677, 3756)",0
"(3677, 3943)",0
"(3677, 3525)",0
"(3677, 3962)",1
"(3677, 3847)",0
"(3677, 3522)",0
"(3677, 3712)",0
"(3677, 3454)",1
"(3677, 3938)",1
"(3677, 3545)",0
"(3677, 3692)",0
"(3677, 3839)",0
"(3677, 3888)",0
"(3677, 3734)",0
"(3677, 3828)",0
"(3677, 3948)",1
"(3677, 3449)",0
"(3677, 3651)",1
"(3677, 3788)",0
"(3677, 3604)",1
"(3677, 3496)",0
"(3677, 3504)",0
"(3677, 3797)",0
"(3677, 3501)",0
"(3677, 3656)",1
"(3677, 3456)",1
"(3677, 3480)",0
"(3964, 3836)",0
"(3964, 3776)",0
"(3964, 3747)",0
"(3964, 3791)",0
"(3964, 3478)",0
"(3964, 3655)",0
"(3964, 3587)",0
"(3964, 3956)",0
"(3964, 3920)",0
"(3964, 3967)",0
"(3964, 3561)",0
"(3964, 3933)",0
"(3964, 3766)",0
"(3836, 3757)",0
"(3836, 3476)",1
"(3836, 3675)",1
"(3836, 3465)",0
"(3836, 3957)",0
"(3836, 3975)",0
"(3836, 3893)",1
"(3836, 3579)",0
"(3836, 3837)",1
"(3836, 3708)",0
"(3836, 3899)",0
"(3836, 3910)",0
"(3836, 3571)",0
"(3836, 3519)",0
"(3836, 3759)",1
"(3836, 3774)",0
"(3836, 3701)",0
"(3836, 3918)",0
"(3764, 3758)",0
"(3764, 3810)",0
"(3764, 3593)",0
"(3764, 3468)",0
"(3764, 3464)",0
"(3764, 3719)",0
"(3764, 3499)",0
"(3764, 3834)",0
"(3764, 3927)",0
"(3764, 3469)",0
"(3764, 3881)",0
"(3764, 3474)",0
"(3764, 3752)",0
"(3764, 3645)",0
"(3764, 3818)",0
"(3764, 3931)",0
"(3764, 3895)",0
"(3764, 3767)",0
"(3764, 3610)",0
"(3764, 3821)",0
"(3764, 3584)",0
"(3758, 3810)",1
"(3758, 3833)",0
"(3758, 3583)",0
"(3758, 3711)",0
"(3758, 3648)",0
"(3758, 3468)",0
"(3758, 3945)",1
"(3758, 3855)",0
"(3758, 3646)",0
"(3758, 3718)",1
"(3758, 3534)",1
"(3758, 3529)",0
"(3758, 3555)",1
"(3758, 3906)",0
"(3758, 3719)",1
"(3758, 3459)",0
"(3758, 3947)",1
"(3758, 3506)",1
"(3758, 3768)",0
"(3758, 3761)",0
"(3758, 3584)",0
"(3758, 3499)",0
"(3758, 3786)",1
"(3758, 3593)",1
"(3758, 3617)",1
"(3758, 3535)",0
"(3758, 3777)",1
"(3758, 3614)",0
"(3758, 3690)",1
"(3758, 3829)",0
"(3758, 3818)",0
"(3822, 3833)",0
"(3822, 3458)",0
"(3822, 3591)",0
"(3822, 3506)",0
"(3822, 3870)",0
"(3822, 3705)",0
"(3822, 3900)",0
"(3822, 3706)",0
"(3822, 3786)",0
"(3822, 3855)",0
"(3822, 3794)",0
"(3822, 3718)",0
"(3822, 3572)",0
"(3822, 3976)",0
"(3822, 3569)",0
"(3822, 3486)",0
"(3822, 3680)",0
"(3822, 3896)",0
"(3822, 3714)",0
"(3822, 3906)",0
"(3833, 3976)",0
"(3833, 3486)",0
"(3833, 3947)",0
"(3833, 3631)",0
"(3833, 3591)",0
"(3833, 3718)",0
"(3833, 3900)",0
"(3833, 3584)",0
"(3833, 3506)",0
"(3833, 3896)",0
"(3833, 3593)",0
"(3833, 3906)",0
"(3833, 3680)",0
"(3833, 3509)",0
"(3833, 3643)",0
"(3833, 3794)",0
"(3833, 3706)",0
"(3833, 3973)",0
"(3833, 3569)",0
"(3833, 3784)",0
"(3833, 3714)",0
"(3833, 3810)",0
"(3610, 3847)",0
"(3610, 3888)",0
"(3610, 3979)",0
"(3610, 3950)",0
"(3610, 3779)",0
"(3610, 3659)",0
"(3610, 3772)",0
"(3610, 3732)",0
"(3610, 3927)",0
"(3610, 3532)",0
"(3610, 3660)",0
"(3847, 3592)",0
"(3847, 3626)",0
"(3847, 3979)",0
"(3847, 3772)",0
"(3847, 3660)",0
"(3847, 3916)",0
"(3847, 3477)",0
"(3797, 862)",0
"(3797, 3741)",0
"(3797, 3938)",0
"(3797, 3886)",0
"(3797, 3521)",0
"(3797, 3842)",0
"(3797, 3540)",0
"(3797, 3449)",0
"(3797, 3872)",0
"(3797, 3573)",0
"(3797, 3756)",0
"(3797, 3501)",0
"(3797, 3672)",0
"(3797, 3456)",0
"(3797, 3440)",0
"(3797, 3618)",0
"(3797, 3491)",0
"(3797, 3796)",0
"(3797, 3621)",0
"(3797, 3962)",0
"(3797, 3948)",0
"(3797, 3684)",0
"(3797, 3625)",0
"(3797, 857)",0
"(3797, 3971)",0
"(3797, 3692)",0
"(3797, 3586)",0
"(862, 3501)",0
"(862, 3872)",0
"(862, 3621)",0
"(862, 857)",0
"(862, 3456)",0
"(862, 3948)",0
"(862, 698)",0
"(862, 3779)",0
"(862, 3592)",0
"(862, 3684)",0
"(862, 3586)",0
"(3950, 3547)",0
"(3950, 3659)",0
"(3950, 3872)",0
"(3950, 3772)",0
"(3950, 3522)",0
"(3950, 3805)",0
"(3950, 3888)",0
"(3950, 3796)",0
"(3950, 3841)",0
"(3950, 3916)",0
"(3950, 3979)",0
"(3950, 3525)",0
"(3529, 3464)",0
"(3529, 3900)",0
"(3529, 3459)",0
"(3529, 3668)",0
"(3529, 3469)",0
"(3529, 3554)",0
"(3529, 3947)",0
"(3529, 3630)",0
"(3529, 3906)",0
"(3529, 3466)",0
"(3529, 3829)",0
"(3529, 3738)",0
"(3529, 3468)",0
"(3529, 3614)",0
"(3529, 3761)",0
"(3529, 3443)",0
"(3529, 3602)",0
"(3529, 3777)",0
"(3529, 3956)",0
"(3529, 3945)",0
"(3529, 3601)",0
"(3529, 3634)",0
"(3529, 3752)",0
"(3529, 3460)",0
"(3741, 3852)",0
"(3741, 3501)",0
"(3741, 3563)",0
"(3741, 3877)",0
"(3741, 3684)",0
"(3741, 3966)",0
"(3741, 3938)",0
"(3741, 3948)",0
"(3895, 3464)",0
"(3895, 3690)",1
"(3895, 3617)",1
"(3895, 3483)",0
"(3895, 3719)",1
"(3895, 3539)",1
"(3895, 3643)",0
"(3895, 3680)",1
"(3895, 3506)",1
"(3464, 3761)",0
"(3464, 3474)",0
"(3464, 3956)",0
"(3464, 3602)",0
"(3464, 3469)",0
"(3464, 3554)",0
"(3464, 3738)",0
"(3464, 3680)",0
"(3464, 3724)",0
"(3464, 3460)",0
"(3464, 3829)",0
"(3464, 3777)",0
"(3464, 3617)",0
"(3464, 3466)",0
"(3464, 3668)",0
"(3464, 3604)",0
"(3464, 3630)",0
"(3464, 3443)",0
"(3464, 3823)",0
"(3464, 3945)",0
"(3464, 3634)",0
"(3464, 3601)",0
"(3464, 3583)",0
"(3788, 3491)",0
"(3788, 3586)",0
"(3788, 3841)",0
"(3788, 3604)",0
"(3788, 3545)",0
"(3788, 3449)",0
"(3788, 3734)",0
"(3491, 3712)",0
"(3491, 3966)",0
"(3491, 3586)",0
"(3491, 3962)",0
"(3491, 3449)",0
"(3491, 3545)",0
"(3491, 3684)",0
"(3491, 3438)",0
"(3491, 3480)",0
"(3491, 3971)",0
"(3491, 3842)",0
"(3491, 3540)",0
"(3491, 3938)",0
"(3491, 3693)",0
"(3462, 3891)",0
"(3462, 3877)",0
"(3462, 3756)",0
"(3462, 3934)",0
"(3462, 3604)",0
"(3462, 3672)",0
"(3462, 3824)",0
"(3462, 3488)",0
"(3462, 3966)",0
"(3462, 3452)",0
"(3718, 3584)",0
"(3718, 3593)",1
"(3718, 3906)",0
"(3718, 3870)",0
"(3718, 3506)",1
"(3718, 3458)",0
"(3718, 3810)",1
"(3718, 3643)",0
"(3718, 3711)",0
"(3718, 3509)",0
"(3718, 3900)",0
"(3718, 3680)",1
"(3718, 3903)",0
"(3718, 3896)",0
"(3718, 3947)",1
"(3718, 3468)",0
"(3584, 3947)",0
"(3584, 3893)",0
"(3584, 3896)",0
"(3584, 3593)",0
"(3584, 3711)",0
"(3584, 3719)",0
"(3584, 3768)",0
"(3584, 3794)",0
"(3584, 3903)",0
"(3584, 3927)",0
"(3584, 3535)",0
"(3584, 3643)",0
"(3584, 3973)",0
"(3584, 3690)",0
"(3584, 3904)",0
"(3584, 3468)",0
"(3584, 3458)",0
"(3584, 3818)",0
"(3584, 3870)",0
"(3584, 3646)",0
"(3584, 3810)",0
"(3584, 3821)",0
"(3584, 3763)",0
"(3584, 3506)",0
"(3584, 3900)",0
"(3584, 3617)",0
"(3584, 3784)",0
"(3584, 3976)",0
"(3584, 3539)",0
"(3584, 3555)",0
"(3584, 3631)",0
"(3584, 3906)",0
"(3584, 3524)",0
"(3484, 3842)",0
"(3484, 3971)",0
"(3484, 3817)",0
"(3484, 3501)",0
"(3484, 3940)",0
"(3484, 3521)",0
"(3484, 3475)",0
"(3484, 3684)",0
"(3484, 3831)",0
"(3842, 3521)",0
"(3842, 3625)",0
"(3842, 3456)",0
"(3842, 3831)",0
"(3842, 3667)",0
"(3842, 3540)",0
"(3842, 3545)",0
"(3842, 3817)",0
"(3842, 3877)",0
"(3842, 3525)",0
"(3842, 3683)",0
"(3842, 3475)",0
"(3842, 3440)",0
"(3842, 3966)",0
"(3842, 3438)",0
"(3842, 3971)",0
